Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11,73159559	48,43054493	I	18/07/28-11:38:09	WEIZEN	77	1,667	4,500	1,000	496,98	28.07.2018	Ein	5,900	Nein	31,52	17,40	8,901	11526	8,500	11006	Eingang	-0,00013	1	6,001	3,541	0,011	28.07.2018
11,73159725	48,43055915	I	18/07/28-11:38:09	WEIZEN	78	1,667	7,400	1,000	497,11	28.07.2018	Ein	5,900	Nein	29,67	17,00	8,380	10851	8,041	10412	Eingang	0,00042	1	6,001	3,541	0,011	28.07.2018
11,73160012	48,43057379	I	18/07/28-11:38:09	WEIZEN	79	1,667	4,700	1,000	497,23	28.07.2018	Ein	5,900	Nein	30,12	17,20	8,507	11015	8,143	10544	Eingang	-4,879e-05	1	6,001	3,541	0,011	28.07.2018
11,73160196	48,43058862	I	18/07/28-11:38:09	WEIZEN	80	1,667	3,300	1,000	497,36	28.07.2018	Ein	5,900	Nein	30,14	17,30	8,512	11022	8,138	10538	Eingang	0,00053	1	6,001	3,541	0,011	28.07.2018
11,73160323	48,43060304	I	18/07/28-11:38:09	WEIZEN	81	1,667	4,000	1,000	497,51	28.07.2018	Ein	5,900	Nein	31,13	17,30	8,792	11384	8,405	10884	Eingang	-9,269e-05	1	6,001	3,541	0,011	28.07.2018
11,73160475	48,43061756	I	18/07/28-11:38:09	WEIZEN	82	1,694	5,100	1,000	497,67	28.07.2018	Ein	5,900	Nein	31,80	17,10	8,837	11442	8,469	10966	Eingang	4,849e-05	1	6,098	3,598	0,011	28.07.2018
11,73160664	48,43063167	I	18/07/28-11:38:09	WEIZEN	83	1,694	3,600	1,000	497,80	28.07.2018	Ein	5,900	Nein	31,34	17,10	8,711	11279	8,348	10809	Eingang	0,00016	1	6,098	3,598	0,011	28.07.2018
11,73160807	48,43064656	I	18/07/28-11:38:09	WEIZEN	84	1,694	1,900	1,000	497,93	28.07.2018	Ein	5,900	Nein	32,37	17,30	8,995	11647	8,600	11136	Eingang	4,152e-05	1	6,098	3,598	0,012	28.07.2018
11,73160882	48,43066150	I	18/07/28-11:38:09	WEIZEN	85	1,722	4,500	1,000	498,04	28.07.2018	Ein	5,900	Nein	32,03	17,50	8,757	11338	8,352	10814	Eingang	-0,00046	1	6,199	3,658	0,012	28.07.2018
11,73161056	48,43067629	I	18/07/28-11:38:09	WEIZEN	86	1,667	7,100	1,000	498,15	28.07.2018	Ein	5,900	Nein	32,40	17,50	9,150	11848	8,727	11300	Eingang	-0,00031	1	6,001	3,541	0,012	28.07.2018
