Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	FlÃ¤chenzÃ¤hler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(mÂ³/s)	Datum
11.64788584	48.39600885	RK	18/07/26-17:15:02	WEIZEN	2121.0	1.8330000000000002	20.3	1.0	498.47	26.07.2018	Ein	5.9	Ja	18.47	13.1	4.745	6143.3	4.745	6143.3	Eingang	0.00047999999999999996	29.0	6.599	3.8930000000000002	0.0066	26.07.2018
11.64789421	48.39602394	RK	18/07/26-17:15:02	WEIZEN	2122.0	1.8330000000000002	19.4	1.0	498.6	26.07.2018	Ein	5.9	Ja	19.2	13.1	4.93	6383.9	4.93	6383.9	Eingang	0.00044	29.0	6.599	3.8930000000000002	0.0069	26.07.2018
11.64790188	48.39603838	RK	18/07/26-17:15:02	WEIZEN	2123.0	1.806	20.9	1.0	498.72	26.07.2018	Ein	5.9	Ja	18.06	13.3	4.709	6096.8	4.709	6096.8	Eingang	-0.00036	29.0	6.502000000000001	3.8360000000000003	0.0065	26.07.2018
11.64791045	48.3960533	RK	18/07/26-17:15:02	WEIZEN	2124.0	1.806	20.5	1.0	498.86	26.07.2018	Ein	5.9	Ja	17.55	13.3	4.5760000000000005	5924.6	4.5760000000000005	5924.6	Eingang	-0.0143	29.0	6.502000000000001	3.8360000000000003	0.0063	26.07.2018
11.64792009	48.39607042	RK	18/07/26-17:15:02	WEIZEN	2125.0	1.9169999999999998	20.0	1.0	498.99	26.07.2018	Ein	5.9	Ja	16.78	13.0	4.122	5336.7	4.122	5336.7	Eingang	-0.00025	29.0	6.901	4.072	0.006	26.07.2018
11.64793749	48.39610159	RK	18/07/26-17:15:02	WEIZEN	2126.0	1.972	19.8	1.0	499.19	26.07.2018	Ein	5.9	Ja	17.07	13.1	4.075	5276.1	4.075	5276.1	Eingang	-0.091	29.0	7.099	4.189	0.0061	26.07.2018
11.64794607	48.3961174	RK	18/07/26-17:15:02	WEIZEN	2127.0	1.972	20.6	1.0	499.31	26.07.2018	Ein	5.9	Ja	16.06	13.3	3.835	4966.1	3.835	4966.1	Eingang	0.00047999999999999996	29.0	7.099	4.189	0.0058	26.07.2018
11.64795543	48.39613391	RK	18/07/26-17:15:02	WEIZEN	2128.0	1.972	21.5	1.0	499.43	26.07.2018	Ein	5.9	Ja	17.04	13.3	4.069	5268.2	4.069	5268.2	Eingang	-0.0003	29.0	7.099	4.189	0.0061	26.07.2018
11.64796494	48.39614992	RK	18/07/26-17:15:02	WEIZEN	2129.0	1.972	20.7	1.0	499.53	26.07.2018	Ein	5.9	Ja	17.34	13.3	4.14	5360.2	4.14	5360.2	Eingang	-0.00021	29.0	7.099	4.189	0.0062	26.07.2018
11.64797395	48.39616574	RK	18/07/26-17:15:02	WEIZEN	2130.0	1.972	22.5	1.0	499.62	26.07.2018	Ein	5.9	Ja	19.04	13.0	4.546	5885.7	4.546	5885.7	Eingang	0.00033	29.0	7.099	4.189	0.0068	26.07.2018
11.64798416	48.39618209	RK	18/07/26-17:15:02	WEIZEN	2131.0	2.0	24.1	1.0	499.73	26.07.2018	Ein	5.9	Ja	18.83	13.0	4.4319999999999995	5738.4	4.4319999999999995	5738.4	Eingang	0.00043	29.0	7.2	4.248	0.0068	26.07.2018
11.64799454	48.39619748	RK	18/07/26-17:15:02	WEIZEN	2132.0	1.972	23.3	1.0	499.85	26.07.2018	Ein	5.9	Ja	19.11	13.1	4.563	5907.6	4.563	5907.6	Eingang	0.0889	29.0	7.099	4.189	0.0069	26.07.2018
11.64800498	48.39621356	RK	18/07/26-17:15:02	WEIZEN	2133.0	1.972	22.7	1.0	499.93	26.07.2018	Ein	5.9	Ja	18.6	13.1	4.441	5749.8	4.441	5749.8	Eingang	0.00055	29.0	7.099	4.189	0.0067	26.07.2018
11.64801522	48.39622978	RK	18/07/26-17:15:02	WEIZEN	2134.0	1.972	23.3	1.0	499.99	26.07.2018	Ein	5.9	Ja	17.69	13.2	4.224	5469.4	4.224	5469.4	Eingang	-0.00013000000000000002	29.0	7.099	4.189	0.0064	26.07.2018
11.64802536	48.39624545	RK	18/07/26-17:15:02	WEIZEN	2135.0	1.972	21.9	1.0	500.05	26.07.2018	Ein	5.9	Ja	18.24	12.9	4.356	5639.7	4.356	5639.7	Eingang	0.00025	29.0	7.099	4.189	0.0066	26.07.2018
11.64803504	48.39626142	RK	18/07/26-17:15:02	WEIZEN	2136.0	1.972	21.7	1.0	500.09	26.07.2018	Ein	5.9	Ja	18.24	12.9	4.356	5639.7	4.356	5639.7	Eingang	0.00025	29.0	7.099	4.189	0.0066	26.07.2018
11.64804479	48.39627771	RK	18/07/26-17:15:02	WEIZEN	2137.0	1.972	21.7	1.0	500.12	26.07.2018	Ein	5.9	Ja	19.32	13.1	4.613	5973.4	4.613	5973.4	Eingang	0.0452	29.0	7.099	4.189	0.0069	26.07.2018
11.64805464	48.39629413	RK	18/07/26-17:15:02	WEIZEN	2138.0	1.972	19.3	1.0	500.14	26.07.2018	Ein	5.9	Ja	19.32	13.1	4.613	5973.4	4.613	5973.4	Eingang	0.00026000000000000003	29.0	7.099	4.189	0.0069	26.07.2018
11.64806345	48.39631081	RK	18/07/26-17:15:02	WEIZEN	2139.0	2.0	17.7	1.0	500.16	26.07.2018	Ein	5.9	Ja	18.12	13.2	4.265	5522.4	4.265	5522.4	Eingang	0.00025	29.0	7.2	4.248	0.0065	26.07.2018
11.64807143	48.39632743	RK	18/07/26-17:15:02	WEIZEN	2140.0	2.0	17.9	1.0	500.18	26.07.2018	Ein	5.9	Ja	17.51	13.3	4.122	5337.0	4.122	5337.0	Eingang	0.07	29.0	7.2	4.248	0.0063	26.07.2018
11.64807963	48.39634426	RK	18/07/26-17:15:02	WEIZEN	2141.0	2.0	20.0	1.0	500.2	26.07.2018	Ein	5.9	Ja	18.9	13.1	4.449	5760.1	4.449	5760.1	Eingang	0.00044	29.0	7.2	4.248	0.0068	26.07.2018
11.64808885	48.3963611	RK	18/07/26-17:15:02	WEIZEN	2142.0	2.028	20.2	1.0	500.21	26.07.2018	Ein	5.9	Ja	19.24	13.1	4.466	5782.9	4.466	5782.9	Eingang	0.00082	29.0	7.301	4.3069999999999995	0.0069	26.07.2018
11.64809838	48.39637829	RK	18/07/26-17:15:02	WEIZEN	2143.0	2.028	20.4	1.0	500.19	26.07.2018	Ein	5.9	Ja	18.85	13.1	4.377	5667.7	4.377	5667.7	Eingang	0.00013000000000000002	29.0	7.301	4.3069999999999995	0.0068	26.07.2018
11.64810784	48.39639515	RK	18/07/26-17:15:02	WEIZEN	2144.0	2.028	22.0	1.0	500.16	26.07.2018	Ein	5.9	Ja	19.17	13.3	4.45	5761.5	4.45	5761.5	Eingang	-0.0906	29.0	7.301	4.3069999999999995	0.0069	26.07.2018
11.64811766	48.39641131	RK	18/07/26-17:15:02	WEIZEN	2145.0	2.0	22.1	1.0	500.11	26.07.2018	Ein	5.9	Ja	18.32	13.3	4.312	5583.1	4.312	5583.1	Eingang	-0.0906	29.0	7.2	4.248	0.0066	26.07.2018
11.64812798	48.39642817	RK	18/07/26-17:15:02	WEIZEN	2146.0	2.0	21.7	1.0	500.06	26.07.2018	Ein	5.9	Ja	19.85	13.3	4.672	6049.4	4.672	6049.4	Eingang	-0.0906	29.0	7.2	4.248	0.0071	26.07.2018
11.64813756	48.39644415	RK	18/07/26-17:15:02	WEIZEN	2147.0	1.9169999999999998	21.6	1.0	500.02	26.07.2018	Ein	5.9	Ja	20.3	13.1	4.986000000000001	6456.1	4.986000000000001	6456.1	Eingang	0.00039	29.0	6.901	4.072	0.0073	26.07.2018
11.64814762	48.39646103	RK	18/07/26-17:15:02	WEIZEN	2148.0	1.944	19.2	1.0	499.94	26.07.2018	Ein	5.9	Ja	20.8	13.2	5.037	6521.7	5.037	6521.7	Eingang	0.00042	29.0	6.997999999999999	4.129	0.0075	26.07.2018
11.64815741	48.39647971	RK	18/07/26-17:15:02	WEIZEN	2149.0	1.972	19.3	1.0	499.86	26.07.2018	Ein	5.9	Ja	18.7	13.3	4.4639999999999995	5780.6	4.4639999999999995	5780.6	Eingang	0.0725	29.0	7.099	4.189	0.0067	26.07.2018
11.64817478	48.39651129	RK	18/07/26-17:15:02	WEIZEN	2150.0	1.972	19.6	1.0	499.66	26.07.2018	Ein	5.9	Ja	19.59	13.3	4.678	6056.5	4.678	6056.5	Eingang	0.00026000000000000003	29.0	7.099	4.189	0.007	26.07.2018
11.64818284	48.39652628	RK	18/07/26-17:15:02	WEIZEN	2151.0	1.75	20.3	1.0	499.54	26.07.2018	Ein	5.9	Ja	19.61	13.2	5.275	6829.9	5.275	6829.9	Eingang	0.0955	29.0	6.3	3.717	0.0071	26.07.2018
11.64819124	48.39654132	RK	18/07/26-17:15:02	WEIZEN	2152.0	1.75	22.0	1.0	499.45	26.07.2018	Ein	5.9	Ja	19.8	13.3	5.327999999999999	6898.8	5.327999999999999	6898.8	Eingang	0.00045999999999999996	29.0	6.3	3.717	0.0071	26.07.2018
11.64820017	48.39655597	RK	18/07/26-17:15:02	WEIZEN	2153.0	1.75	20.1	1.0	499.36	26.07.2018	Ein	5.9	Ja	19.38	13.3	5.2139999999999995	6750.8	5.2139999999999995	6750.8	Eingang	0.00047999999999999996	29.0	6.3	3.717	0.007	26.07.2018
11.64820856	48.39657115	RK	18/07/26-17:15:02	WEIZEN	2154.0	1.778	21.9	1.0	499.27	26.07.2018	Ein	5.9	Ja	19.07	13.4	5.0489999999999995	6537.6	5.0489999999999995	6537.6	Eingang	0.00025	29.0	6.401	3.7760000000000002	0.0069	26.07.2018
11.64821779	48.3965864	RK	18/07/26-17:15:02	WEIZEN	2155.0	1.889	22.0	1.0	499.19	26.07.2018	Ein	5.9	Ja	18.64	13.1	4.646	6016.1	4.646	6016.1	Eingang	-0.0003	29.0	6.8	4.012	0.0067	26.07.2018
11.64822602	48.3965999	RK	18/07/26-17:15:02	WEIZEN	2156.0	1.611	18.9	1.0	499.11	26.07.2018	Ein	5.9	Ja	18.1	13.3	5.291	6850.8	5.291	6850.8	Eingang	0.0007700000000000001	29.0	5.8	3.4219999999999997	0.0065	26.07.2018
11.64823266	48.3966128	RK	18/07/26-17:15:02	WEIZEN	2157.0	1.556	19.6	1.0	499.05	26.07.2018	Ein	5.9	Ja	17.42	13.3	5.272	6826.6	5.272	6826.6	Eingang	0.00026000000000000003	29.0	5.602	3.305	0.0063	26.07.2018
11.64824021	48.396626899999994	RK	18/07/26-17:15:02	WEIZEN	2158.0	1.6669999999999998	20.1	1.0	498.97	26.07.2018	Ein	5.9	Ja	17.79	13.4	5.025	6507.0	5.025	6507.0	Eingang	0.0954	29.0	6.001	3.5410000000000004	0.0064	26.07.2018
11.64824779	48.3966407	RK	18/07/26-17:15:02	WEIZEN	2159.0	1.611	21.6	1.0	498.88	26.07.2018	Ein	5.9	Ja	17.58	13.1	5.1370000000000005	6651.6	5.1370000000000005	6651.6	Eingang	0.00039	29.0	5.8	3.4219999999999997	0.0063	26.07.2018
11.64825601	48.39665449	RK	18/07/26-17:15:02	WEIZEN	2160.0	1.556	20.3	1.0	498.78	26.07.2018	Ein	5.9	Ja	17.68	13.3	5.349	6926.5	5.349	6926.5	Eingang	0.00082	29.0	5.602	3.305	0.0064	26.07.2018
11.64826267	48.39666646	RK	18/07/26-17:15:02	WEIZEN	2161.0	1.444	20.8	1.0	498.69	26.07.2018	Ein	5.9	Ja	16.82	13.4	5.483	7099.6	5.483	7099.6	Eingang	0.00033	29.0	5.1979999999999995	3.0669999999999997	0.006	26.07.2018
11.64826972	48.39667876	RK	18/07/26-17:15:02	WEIZEN	2162.0	1.556	20.5	1.0	498.62	26.07.2018	Ein	5.9	Ja	16.82	13.4	5.088	6588.5	5.088	6588.5	Eingang	0.00029	29.0	5.602	3.305	0.006	26.07.2018
11.64827745	48.3966925	RK	18/07/26-17:15:02	WEIZEN	2163.0	1.5830000000000002	20.8	1.0	498.53	26.07.2018	Ein	5.9	Ja	17.95	13.5	5.3389999999999995	6912.5	5.3389999999999995	6912.5	Eingang	0.00013000000000000002	29.0	5.699	3.362	0.0065	26.07.2018
11.64828517	48.396706	RK	18/07/26-17:15:02	WEIZEN	2164.0	1.611	20.2	1.0	498.44	26.07.2018	Ein	5.9	Ja	17.95	13.5	5.246	6792.4	5.246	6792.4	Eingang	0.00029	29.0	5.8	3.4219999999999997	0.0065	26.07.2018
11.64829325	48.39672055	RK	18/07/26-17:15:02	WEIZEN	2165.0	1.75	19.8	1.0	498.33	26.07.2018	Ein	5.9	Ja	19.55	13.3	5.2589999999999995	6810.0	5.2589999999999995	6810.0	Eingang	-0.00044	29.0	6.3	3.717	0.007	26.07.2018
11.64830138	48.39673553	RK	18/07/26-17:15:02	WEIZEN	2166.0	1.75	21.1	1.0	498.22	26.07.2018	Ein	5.9	Ja	19.55	13.3	5.2589999999999995	6810.0	5.2589999999999995	6810.0	Eingang	0.00039	29.0	6.3	3.717	0.007	26.07.2018
11.64830985	48.39675011	RK	18/07/26-17:15:02	WEIZEN	2167.0	1.722	21.0	1.0	498.11	26.07.2018	Ein	5.9	Ja	19.62	13.4	5.364	6945.6	5.364	6945.6	Eingang	0.00018	29.0	6.199	3.658	0.0071	26.07.2018
11.64831836	48.39676481	RK	18/07/26-17:15:02	WEIZEN	2168.0	1.75	21.6	1.0	498.0	26.07.2018	Ein	5.9	Ja	19.86	13.5	5.343	6918.1	5.343	6918.1	Eingang	0.0445	29.0	6.3	3.717	0.0071	26.07.2018
11.64832746	48.39678005	RK	18/07/26-17:15:02	WEIZEN	2169.0	1.75	21.4	1.0	497.86	26.07.2018	Ein	5.9	Ja	20.69	13.6	5.567	7208.4	5.561	7200.0	Eingang	0.00018	29.0	6.3	3.717	0.0074	26.07.2018
11.64833624	48.39679492	RK	18/07/26-17:15:02	WEIZEN	2170.0	1.639	20.7	1.0	497.72	26.07.2018	Ein	5.9	Ja	21.22	13.5	6.095	7891.7	6.095	7891.7	Eingang	0.00033	29.0	5.9	3.4810000000000003	0.0076	26.07.2018
11.64834315	48.39680704	RK	18/07/26-17:15:02	WEIZEN	2171.0	1.556	21.8	1.0	497.61	26.07.2018	Ein	5.9	Ja	20.27	13.3	6.1339999999999995	7942.1	6.1339999999999995	7942.1	Eingang	0.00059	29.0	5.602	3.305	0.0073	26.07.2018
11.64835073	48.39681961	RK	18/07/26-17:15:02	WEIZEN	2172.0	1.5	19.9	1.0	497.53	26.07.2018	Ein	5.9	Ja	21.51	13.5	6.752999999999999	8743.7	6.752999999999999	8743.7	Eingang	0.00029	29.0	5.4	3.1860000000000004	0.0077	26.07.2018
11.64835747	48.39683195	RK	18/07/26-17:15:02	WEIZEN	2173.0	1.361	21.5	1.0	497.47	26.07.2018	Ein	5.9	Ja	19.82	13.5	6.855	8876.4	6.855	8876.4	Eingang	0.00073	29.0	4.9	2.891	0.0071	26.07.2018
11.64836358	48.39684221	RK	18/07/26-17:15:02	WEIZEN	2174.0	1.083	22.6	1.0	497.4	26.07.2018	Ein	5.9	Ja	19.29	13.6	8.387	10860.0	8.378	10848.0	Eingang	-0.00022	29.0	3.8989999999999996	2.3	0.0069	26.07.2018
11.64836923	48.39685126	RK	18/07/26-17:15:02	WEIZEN	2175.0	1.083	19.9	1.0	497.34	26.07.2018	Ein	5.9	Ja	18.46	13.5	8.025	10391.0	8.025	10391.0	Eingang	0.00063	29.0	3.8989999999999996	2.3	0.0066	26.07.2018
11.64837454	48.39686101	RK	18/07/26-17:15:02	WEIZEN	2176.0	1.167	21.6	1.0	497.28	26.07.2018	Ein	5.9	Ja	18.98	13.4	7.6579999999999995	9916.1	7.6579999999999995	9916.1	Eingang	0.00039	29.0	4.2010000000000005	2.479	0.0068	26.07.2018
11.64838128	48.39687233	RK	18/07/26-17:15:02	WEIZEN	2177.0	1.444	24.3	1.0	497.19	26.07.2018	Ein	5.9	Ja	18.54	13.5	6.046	7828.8	6.046	7828.8	Eingang	0.0921	29.0	5.1979999999999995	3.0669999999999997	0.0067	26.07.2018
11.648389199999999	48.39688404	RK	18/07/26-17:15:02	WEIZEN	2178.0	1.4169999999999998	19.9	1.0	497.1	26.07.2018	Ein	5.9	Ja	18.67	13.5	6.204	8032.7	6.204	8032.7	Eingang	-0.0612	29.0	5.101	3.01	0.0067	26.07.2018
11.64839474	48.39689419	RK	18/07/26-17:15:02	WEIZEN	2179.0	1.167	17.1	1.0	497.04	26.07.2018	Ein	5.9	Ja	17.0	13.3	6.858	8880.1	6.858	8880.1	Eingang	0.00025	29.0	4.2010000000000005	2.479	0.0061	26.07.2018
11.64839976	48.396905	RK	18/07/26-17:15:02	WEIZEN	2180.0	1.25	20.8	1.0	496.94	26.07.2018	Ein	5.9	Ja	17.27	13.5	6.505	8422.9	6.505	8422.9	Eingang	0.00033	29.0	4.5	2.655	0.0062	26.07.2018
11.64840564	48.39691528	RK	18/07/26-17:15:02	WEIZEN	2181.0	1.25	20.5	1.0	496.84	26.07.2018	Ein	5.9	Ja	17.06	13.5	6.425	8319.5	6.425	8319.5	Eingang	0.00047999999999999996	29.0	4.5	2.655	0.0061	26.07.2018
11.64841187	48.39692632	RK	18/07/26-17:15:02	WEIZEN	2182.0	1.25	18.8	1.0	496.74	26.07.2018	Ein	5.9	Ja	17.23	13.5	6.489	8402.2	6.489	8402.2	Eingang	0.00042	29.0	4.5	2.655	0.0062	26.07.2018
11.64841817	48.39693864	RK	18/07/26-17:15:02	WEIZEN	2183.0	1.361	18.4	1.0	496.62	26.07.2018	Ein	5.9	Ja	17.23	13.5	5.96	7717.0	5.96	7717.0	Eingang	0.00023999999999999998	29.0	4.9	2.891	0.0062	26.07.2018
11.64842376	48.396949799999994	RK	18/07/26-17:15:02	WEIZEN	2184.0	1.306	19.5	1.0	496.53	26.07.2018	Ein	5.9	Ja	17.01	13.2	6.132999999999999	7940.9	6.132999999999999	7940.9	Eingang	0.00042	29.0	4.702	2.7739999999999996	0.0061	26.07.2018
11.64842995	48.39696137	RK	18/07/26-17:15:02	WEIZEN	2185.0	1.4169999999999998	20.3	1.0	496.44	26.07.2018	Ein	5.9	Ja	17.01	13.2	5.652	7318.8	5.652	7318.8	Eingang	-0.00025	29.0	5.101	3.01	0.0061	26.07.2018
11.64843668	48.39697349	RK	18/07/26-17:15:02	WEIZEN	2186.0	1.444	19.5	1.0	496.33	26.07.2018	Ein	5.9	Ja	17.76	13.3	5.792000000000001	7499.6	5.792000000000001	7499.6	Eingang	0.00026000000000000003	29.0	5.1979999999999995	3.0669999999999997	0.0064	26.07.2018
11.64844348	48.39698622	RK	18/07/26-17:15:02	WEIZEN	2187.0	1.472	19.5	1.0	496.24	26.07.2018	Ein	5.9	Ja	18.36	13.3	5.872000000000001	7603.3	5.872000000000001	7603.3	Eingang	0.00026000000000000003	29.0	5.2989999999999995	3.127	0.0066	26.07.2018
11.64845025	48.3969989	RK	18/07/26-17:15:02	WEIZEN	2188.0	1.472	18.6	1.0	496.15	26.07.2018	Ein	5.9	Ja	18.13	13.4	5.8	7509.7	5.8	7509.7	Eingang	0.00059	29.0	5.2989999999999995	3.127	0.0065	26.07.2018
11.64845673	48.39701169	RK	18/07/26-17:15:02	WEIZEN	2189.0	1.5830000000000002	19.6	1.0	496.05	26.07.2018	Ein	5.9	Ja	17.98	13.3	5.347	6922.9	5.347	6922.9	Eingang	0.0947	29.0	5.699	3.362	0.0065	26.07.2018
11.64846418	48.39702558	RK	18/07/26-17:15:02	WEIZEN	2190.0	1.639	17.9	1.0	495.95	26.07.2018	Ein	5.9	Ja	18.53	13.3	5.3229999999999995	6891.8	5.3229999999999995	6891.8	Eingang	0.0688	29.0	5.9	3.4810000000000003	0.0067	26.07.2018
11.64847127	48.39704018	RK	18/07/26-17:15:02	WEIZEN	2191.0	1.75	18.0	1.0	495.84	26.07.2018	Ein	5.9	Ja	19.83	13.4	5.335	6908.5	5.335	6908.5	Eingang	0.0688	29.0	6.3	3.717	0.0071	26.07.2018
11.64847848	48.39705493	RK	18/07/26-17:15:02	WEIZEN	2192.0	1.639	19.3	1.0	495.71	26.07.2018	Ein	5.9	Ja	19.94	13.5	5.729	7418.2	5.729	7418.2	Eingang	0.0006	29.0	5.9	3.4810000000000003	0.0072	26.07.2018
11.64848568	48.39706857	RK	18/07/26-17:15:02	WEIZEN	2193.0	1.5830000000000002	19.4	1.0	495.6	26.07.2018	Ein	5.9	Ja	20.2	13.5	6.007999999999999	7778.7	6.007999999999999	7778.7	Eingang	0.00026000000000000003	29.0	5.699	3.362	0.0073	26.07.2018
11.6484929	48.39708216	RK	18/07/26-17:15:02	WEIZEN	2194.0	1.639	19.5	1.0	495.49	26.07.2018	Ein	5.9	Ja	19.92	13.4	5.721	7407.9	5.721	7407.9	Eingang	-0.0926	29.0	5.9	3.4810000000000003	0.0072	26.07.2018
11.64850041	48.39709627	RK	18/07/26-17:15:02	WEIZEN	2195.0	1.722	19.4	1.0	495.37	26.07.2018	Ein	5.9	Ja	20.44	13.6	5.587999999999999	7235.5	5.582000000000001	7227.1	Eingang	0.00026000000000000003	29.0	6.199	3.658	0.0074	26.07.2018
11.64850803	48.39711063	RK	18/07/26-17:15:02	WEIZEN	2196.0	1.75	19.4	1.0	495.24	26.07.2018	Ein	5.9	Ja	19.62	13.7	5.278	6834.0	5.266	6818.2	Eingang	0.00026000000000000003	29.0	6.3	3.717	0.0071	26.07.2018
11.64851597	48.39712559	RK	18/07/26-17:15:02	WEIZEN	2197.0	1.75	20.8	1.0	495.12	26.07.2018	Ein	5.9	Ja	19.6	13.8	5.274	6828.8	5.256	6805.2	Eingang	0.0008699999999999999	29.0	6.3	3.717	0.0071	26.07.2018
11.64852432	48.3971402	RK	18/07/26-17:15:02	WEIZEN	2198.0	1.694	21.4	1.0	494.99	26.07.2018	Ein	5.9	Ja	19.73	13.5	5.484	7101.0	5.484	7101.0	Eingang	0.00039	29.0	6.098	3.5980000000000003	0.0071	26.07.2018
11.64853247	48.39715402	RK	18/07/26-17:15:02	WEIZEN	2199.0	1.694	21.7	1.0	494.86	26.07.2018	Ein	5.9	Ja	20.58	13.5	5.72	7406.4	5.72	7406.4	Eingang	0.00039	29.0	6.098	3.5980000000000003	0.0074	26.07.2018
11.64854081	48.39716795	RK	18/07/26-17:15:02	WEIZEN	2200.0	1.639	22.0	1.0	494.74	26.07.2018	Ein	5.9	Ja	19.68	13.6	5.652	7318.0	5.645	7309.6	Eingang	0.00025	29.0	5.9	3.4810000000000003	0.0071	26.07.2018
11.64854886	48.39718117	RK	18/07/26-17:15:02	WEIZEN	2201.0	1.639	21.7	1.0	494.62	26.07.2018	Ein	5.9	Ja	20.0	13.7	5.745	7438.6	5.732	7421.4	Eingang	-0.00016	29.0	5.9	3.4810000000000003	0.0072	26.07.2018
11.64855663	48.39719415	RK	18/07/26-17:15:02	WEIZEN	2202.0	1.5830000000000002	22.2	1.0	494.52	26.07.2018	Ein	5.9	Ja	19.42	13.6	5.776	7478.9	5.769	7470.3	Eingang	0.00025	29.0	5.699	3.362	0.007	26.07.2018
11.64856464	48.39720714	RK	18/07/26-17:15:02	WEIZEN	2203.0	1.556	24.1	1.0	494.42	26.07.2018	Ein	5.9	Ja	19.55	13.3	5.915	7659.1	5.915	7659.1	Eingang	0.0002	29.0	5.602	3.305	0.007	26.07.2018
11.64857284	48.397219299999996	RK	18/07/26-17:15:02	WEIZEN	2204.0	1.472	22.1	1.0	494.3	26.07.2018	Ein	5.9	Ja	20.16	13.5	6.447	8347.7	6.447	8347.7	Eingang	-0.0919	29.0	5.2989999999999995	3.127	0.0072	26.07.2018
11.64858043	48.39723172	RK	18/07/26-17:15:02	WEIZEN	2205.0	1.444	19.6	1.0	494.18	26.07.2018	Ein	5.9	Ja	21.12	13.6	6.885	8914.9	6.877000000000001	8904.6	Eingang	0.00044	29.0	5.1979999999999995	3.0669999999999997	0.0076	26.07.2018
11.64858726	48.39724445	RK	18/07/26-17:15:02	WEIZEN	2206.0	1.528	19.7	1.0	494.07	26.07.2018	Ein	5.9	Ja	19.59	13.6	6.0360000000000005	7815.8	6.029	7806.8	Eingang	0.00044	29.0	5.501	3.245	0.007	26.07.2018
11.64859454	48.39725798	RK	18/07/26-17:15:02	WEIZEN	2207.0	1.5830000000000002	19.5	1.0	493.95	26.07.2018	Ein	5.9	Ja	20.02	13.3	5.952999999999999	7708.5	5.952999999999999	7708.5	Eingang	0.00044	29.0	5.699	3.362	0.0072	26.07.2018
11.64860222	48.39727239	RK	18/07/26-17:15:02	WEIZEN	2208.0	1.5830000000000002	19.2	1.0	493.83	26.07.2018	Ein	5.9	Ja	19.89	13.3	5.915	7659.4	5.915	7659.4	Eingang	0.0712	29.0	5.699	3.362	0.0072	26.07.2018
11.64861506	48.39729656	RK	18/07/26-17:15:02	WEIZEN	2209.0	1.444	21.6	1.0	493.59	26.07.2018	Ein	5.9	Ja	20.79	13.5	6.78	8778.2	6.78	8778.2	Eingang	0.00059	29.0	5.1979999999999995	3.0669999999999997	0.0075	26.07.2018
11.64862302	48.39730987	RK	18/07/26-17:15:02	WEIZEN	2210.0	1.5830000000000002	21.6	1.0	493.45	26.07.2018	Ein	5.9	Ja	19.29	13.3	5.7379999999999995	7430.2	5.7379999999999995	7430.2	Eingang	-0.00016	29.0	5.699	3.362	0.0069	26.07.2018
11.64863067	48.39732268	RK	18/07/26-17:15:02	WEIZEN	2211.0	1.556	21.6	1.0	493.34	26.07.2018	Ein	5.9	Ja	18.66	13.3	5.645	7309.4	5.645	7309.4	Eingang	0.00018	29.0	5.602	3.305	0.0067	26.07.2018
11.64863808	48.39733507	RK	18/07/26-17:15:02	WEIZEN	2212.0	1.472	23.9	1.0	493.27	26.07.2018	Ein	5.9	Ja	17.96	13.4	5.746	7439.4	5.746	7439.4	Eingang	-0.0278	29.0	5.2989999999999995	3.127	0.0065	26.07.2018
11.64864611	48.397347100000005	RK	18/07/26-17:15:02	WEIZEN	2213.0	1.444	25.1	1.0	493.19	26.07.2018	Ein	5.9	Ja	17.65	13.5	5.756	7452.6	5.756	7452.6	Eingang	0.00032	29.0	5.1979999999999995	3.0669999999999997	0.0063	26.07.2018
11.64865464	48.39735917	RK	18/07/26-17:15:02	WEIZEN	2214.0	1.444	23.4	1.0	493.09	26.07.2018	Ein	5.9	Ja	18.71	13.5	6.102	7900.4	6.102	7900.4	Eingang	-0.00013000000000000002	29.0	5.1979999999999995	3.0669999999999997	0.0067	26.07.2018
11.64866253	48.39737128	RK	18/07/26-17:15:02	WEIZEN	2215.0	1.5	25.0	1.0	492.99	26.07.2018	Ein	5.9	Ja	18.54	13.2	5.82	7536.1	5.82	7536.1	Eingang	-0.011	29.0	5.4	3.1860000000000004	0.0067	26.07.2018
11.64867154	48.397384100000004	RK	18/07/26-17:15:02	WEIZEN	2216.0	1.5830000000000002	23.1	1.0	492.88	26.07.2018	Ein	5.9	Ja	20.09	13.4	5.974	7735.4	5.974	7735.4	Eingang	-0.00013000000000000002	29.0	5.699	3.362	0.0072	26.07.2018
11.64868061	48.39739833	RK	18/07/26-17:15:02	WEIZEN	2217.0	1.528	21.5	1.0	492.76	26.07.2018	Ein	5.9	Ja	19.18	13.5	5.91	7652.3	5.91	7652.3	Eingang	0.0434	29.0	5.501	3.245	0.0069	26.07.2018
